Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
13410,20969,3439,156,-2475,3552,-1268.0,87.0
13426,20970,3430,83,-3435,4177,-855.0,-523.0
13442,20971,2825,71,-3986,4323,-906.0,-622.0
13458,20972,2876,166,-4446,4183,-1789.0,-829.0
13474,20973,3127,480,-4316,3923,-3285.0,-1225.0
13490,20974,3153,284,-5425,4305,-3765.0,-1792.0
13506,20975,3097,571,-6901,4844,-3028.0,-2096.0
13522,20976,2623,868,-8454,4508,-1780.0,-2111.0
13538,20977,2363,709,-8834,3364,-1616.0,-2151.0
13554,20978,2384,612,-8833,2523,-1929.0,-2454.0
13570,20979,2178,647,-8995,1886,-1822.0,-2822.0
13586,20980,1512,531,-8980,1394,-1494.0,-3061.0
13602,20981,600,527,-9032,895,-1144.0,-3102.0
13619,20982,106,643,-8739,180,-989.0,-2949.0
13634,20983,-76,547,-8170,-326,-891.0,-2870.0
13650,20984,-200,473,-7763,-634,-668.0,-2830.0
13667,20985,-850,436,-7137,-1114,-896.0,-2744.0
13682,20986,-1114,371,-6435,-1553,-1139.0,-2562.0
13698,20987,-1275,251,-5550,-1803,-1194.0,-2340.0
13714,20988,-1305,163,-4884,-1765,-726.0,-2084.0
13730,20989,-1500,147,-4271,-1557,-198.0,-1826.0
13746,20990,-1767,89,-3788,-1474,167.0,-1497.0
13762,20991,-1861,-31,-3229,-1415,261.0,-1157.0
13778,20992,-1520,-197,-2791,-1172,450.0,-856.0
13794,20993,-1382,-260,-2477,-868,596.0,-653.0
13811,20994,-1217,-274,-2386,-584,659.0,-458.0
13826,20995,-1139,-301,-2385,-329,844.0,-298.0
13842,20996,-1141,-238,-2405,-151,803.0,-134.0
13858,20997,-956,-291,-2496,-70,664.0,-25.0
13874,20998,-774,-160,-2538,-48,554.0,116.0
13890,20999,-401,-147,-2640,-30,725.0,203.0
13906,21000,-322,-218,-2680,76,780.0,256.0
13922,21001,-140,-293,-2792,253,513.0,251.0
13938,21002,34,-368,-3126,374,379.0,227.0
13954,21003,54,-353,-3442,373,341.0,214.0
13970,21004,-101,-296,-3567,218,71.0,244.0
13986,21005,39,-391,-3586,122,-71.0,311.0
14002,21006,167,-437,-3572,165,-24.0,349.0
14018,21007,351,-334,-3696,217,242.0,357.0
14034,21008,271,-289,-3598,284,207.0,380.0
14050,21009,362,-287,-3624,440,65.0,361.0
14066,21010,401,-298,-3722,619,-256.0,308.0
14082,21011,614,-282,-4060,663,-199.0,260.0
14098,21012,530,-223,-4140,549,164.0,241.0
14114,21013,443,-295,-3971,392,214.0,225.0
14130,21014,562,-388,-4002,442,209.0,142.0
14146,21015,515,-336,-4151,508,348.0,103.0
14162,21016,336,-289,-4219,451,307.0,70.0
14178,21017,309,-308,-4148,310,98.0,28.0
14194,21018,357,-358,-4190,284,51.0,36.0
14210,21019,368,-345,-4173,303,184.0,35.0
14226,21020,246,-311,-4182,372,171.0,27.0
14242,21021,290,-331,-4189,365,75.0,-13.0
14258,21022,292,-341,-4274,340,56.0,-22.0
14274,21023,291,-250,-4350,250,216.0,-57.0
14290,21024,170,-225,-4268,90,197.0,-74.0
14306,21025,174,-234,-4118,-5,141.0,-113.0
14322,21026,148,-283,-4011,-9,141.0,-132.0
14338,21027,132,-251,-4084,68,300.0,-139.0
14354,21028,61,-179,-4025,48,398.0,-130.0
14370,21029,-138,-168,-3953,8,227.0,-120.0
14386,21030,-82,-176,-3897,16,2.0,-99.0
14402,21031,24,-210,-3918,54,-34.0,-103.0
14418,21032,23,-225,-3980,121,119.0,-62.0
14434,21033,-59,-152,-4030,113,257.0,-24.0
14450,21034,-23,-94,-4077,126,162.0,10.0
14466,21035,109,-126,-4102,92,110.0,-10.0
14482,21036,164,-168,-4105,69,133.0,-50.0
14498,21037,71,-156,-4104,36,170.0,-78.0
14514,21038,4,-107,-4141,-32,100.0,-72.0
14530,21039,-6,-144,-4125,-128,20.0,-89.0
14546,21040,38,-194,-4033,-196,-28.0,-75.0
14562,21041,10,-193,-3953,-169,51.0,-85.0
14578,21042,-103,-208,-3979,-161,61.0,-77.0
14594,21043,-167,-156,-3969,-192,-37.0,-41.0
14610,21044,-131,-207,-3847,-206,-85.0,-20.0
14626,21045,-87,-269,-3813,-110,-52.0,5.0
14642,21046,-39,-217,-3871,-31,5.0,7.0
14658,21047,-56,-160,-3861,-73,12.0,11.0
14674,21048,-40,-146,-3764,-118,-105.0,-6.0
14690,21049,94,-133,-3724,-58,-157.0,-48.0
14706,21050,90,-176,-3764,53,-75.0,-85.0
14722,21051,5,-132,-3866,41,-8.0,-101.0
